1690841681;50273;96822
1690841686;12858;10703
1690841691;14372;17424
1690841696;61270;69974
1690841701;12542;10574
1690841706;13269;11878
1690841711;61818;94072
1690841716;12542;10514
1690841721;14448;17193
1690841726;62870;90095
1690841731;14317;12225
1690841736;12912;10745
1690841741;59917;89587
1690841746;16333;14690
1690841751;14409;17835
1690841756;46638;104864
1690841761;13705;12382
1690841766;12756;10882
1690841771;43144;107454
1690841776;12094;10499
1690841781;12775;10761
1690841786;53162;108493
1690841791;14054;17684
1690841796;15954;19720
1690841801;44116;48517
1690841806;14211;16985
1690841811;12568;10605
1690841816;33973;67432
1690841821;12187;10535
1690841826;12568;10634
1690841831;9888;14497
1690841836;10411;9650
1690841841;14179;12985
1690841846;10175;20316
1690841851;12031;10382
1690841856;12724;10727
1690841861;10810;15956
1690841866;13683;10983
1690841871;12922;12026
1690841876;9345;9957
1690841881;12031;10533
1690841886;13437;11369
1690841891;10694;13555
1690841896;14642;13167
1690841901;16479;19022
1690841906;11570;14471
1690841911;14893;18328
1690841916;18776;21935
1690841921;12572;18537
1690841926;13673;17612
1690841931;18388;26094
1690841937;9501;9990
1690841942;12381;11107
1690841947;13539;10703
1690841952;10003;10055
1690841957;11070;10175
1690841962;16558;18943
1690841967;9921;12409
1690841972;12234;11289
1690841977;13748;11051
1690841982;11017;13341
1690841987;11007;10298
1690841992;15472;17457
1690841997;9501;9990
1690842002;12259;11544
1690842007;15034;12122
1690842012;10538;13650
1690842017;10496;10166
1690842022;15626;16412
1690842027;9345;9957
1690842032;11124;11631
1690842037;16992;18503
1690842042;13760;24713
1690842047;11470;16988
1690842052;18342;18958
1690842057;13249;18125
1690842062;9029;11104
1690842067;15699;11363
1690842072;16741;19212
1690842077;8963;9830
1690842082;15699;11303
1690842087;11461;16327
1690842092;9670;10441
1690842097;15792;11579
1690842102;11089;19121
1690842107;9119;9803
1690842112;15125;12239
1690842117;10205;16565
1690842122;9574;10198
1690842127;15281;11387
1690842132;12562;26863
1690842137;11248;32574
1690842142;22048;41480
1690842147;19985;46095
1690842152;18320;42378
1690842157;23546;44999
1690842162;21352;61161
1690842167;21615;50146
1690842172;25195;50185
1690842177;20417;49216
1690842182;18150;42443
1690842187;24371;44189
1690842192;24757;221399
1690842197;18927;42876
1690842202;23494;42805
1690842207;18116;49231
1690842212;19513;43684
1690842217;23289;43021
1690842222;18208;42000
1690842227;20417;44673
1690842232;23352;42838
1690842237;17927;41600
1690842242;19095;43731
1690842247;23352;43138
1690842252;23566;180873
1690842257;17034;41281
1690842262;23445;43054
1690842267;18408;41849
1690842272;18106;42174
1690842277;23561;43114
1690842282;20653;48857
1690842287;19083;48550
1690842292;25071;50161
1690842297;19012;42255
1690842302;17857;41925
1690842307;23916;44197
1690842312;25287;182539
1690842317;17574;41689
1690842322;198931;63478
1690842327;18985;41981
1690842332;18228;42153
1690842337;22864;42963
1690842342;19818;43565
1690842347;17863;41738
1690842352;110095;53753
1690842357;19835;42371
1690842362;18703;42565
1690842367;22431;43249
1690842372;25280;181524
1690842377;18112;41921
1690842382;199188;65456
1690842387;20061;42785
1690842392;18612;42351
1690842397;28011;54056
1690842402;21696;49532
1690842407;20294;49622
1690842412;113432;63391
1690842417;21661;48448
1690842422;18897;42904
1690842427;22136;43255
1690842432;26633;181810
1690842437;17928;41831
1690842442;197451;63278
1690842447;20655;44838
1690842452;18661;42260
1690842457;21789;42785
1690842462;20466;42512
1690842467;19431;41821
1690842472;109011;53074
1690842477;21519;48673
1690842482;18745;42500
1690842487;21206;42272
1690842492;25301;181111
1690842497;19077;42953
1690842502;196877;63266
1690842507;22812;50684
1690842512;20600;49720
1690842517;22665;49700
1690842522;23224;49952
1690842527;19850;48977
1690842532;109476;59569
1690842537;25385;51424
1690842542;19904;43834
1690842547;20737;42521
1690842552;30533;185455
1690842557;17678;41033
1690842562;195962;64053
1690842567;24066;51166
1690842572;18130;42052
1690842577;20160;42068
1690842582;21240;42683
1690842587;17758;41612
1690842592;109647;53561
1690842597;23092;49522
1690842602;19973;43742
1690842607;21136;42601
1690842612;27268;181998
1690842617;18019;41764
1690842622;196496;63143
1690842627;22601;48059
1690842632;18340;43035
1690842638;23245;50757
1690842643;23060;49477
1690842648;19972;49027
1690842653;109932;60493
1690842658;22198;48331
1690842663;17885;41678
1690842668;20932;42548
1690842673;26804;181954
1690842678;25673;49384
1690842683;28331;42461
1690842688;21364;42718
1690842693;19991;43233
1690842698;20628;42398
1690842703;21464;43907
1690842708;28639;52589
1690842713;20898;42690
1690842718;22137;49058
1690842723;19280;43688
1690842728;20064;42848
1690842733;27634;181844
1690842738;26934;51028
1690842743;19766;41901
1690842748;25234;51463
1690842753;17219;41088
1690842758;20138;42928
1690842763;23988;49949
1690842768;28685;58811
1690842773;21536;49523
1690842778;26684;57361
1690842783;20260;48357
1690842788;18362;41757
1690842793;31150;189281
1690842798;26255;50272
1690842803;17762;41379
1690842808;25329;50129
1690842813;17765;41625
1690842818;16677;40438
1690842823;20703;17405
1690842828;18857;19762
1690842833;10525;10872
1690842838;18349;18686
1690842843;9747;9972
1690842848;9323;9744
1690842853;16006;11369
1690842858;17134;17320
1690842863;11085;11260
1690842868;17388;17048
1690842873;9037;9480
1690842878;12696;13443
1690842883;15527;12157
1690842888;18485;24528
1690842893;13073;19204
1690842898;18454;19439
1690842903;11183;16871
1690842908;9242;14297
1690842913;15567;11105
1690842918;17057;17111
1690842923;8799;9417
1690842928;15572;11609
1690842933;9641;9621
1690842938;9212;9834
1690842943;15056;11060
1690842948;16994;17234
1690842953;8799;9448
1690842958;15763;11785
1690842963;9871;9789
1690842968;10741;11413
1690842973;15628;11486
1690842978;18102;17988
1690842983;9122;9621
1690842988;17099;13263
1690842993;10120;10250
1690842998;9735;10148
1690843003;15501;11393
1690843008;17177;18064
1690843013;11440;17209
1690843018;19906;20950
1690843023;12324;17187
1690843028;10401;17471
1690843033;18847;14717
1690843038;17402;18452
1690843043;8963;9377
1690843048;17574;13953
1690843053;9971;9945
1690843058;9278;9834
1690843063;15501;11551
1690843068;22032;22113
1690843073;9427;23294
1690843078;15478;11896
1690843083;11155;10462
1690843088;9278;9833
1690843093;16005;12575
1690843098;17986;17722
1690843103;9207;9683
1690843108;15500;12023
1690843113;10391;9861
1690843118;9058;9717
1690843123;15652;12639
1690843128;18620;18736
1690843133;12177;17240
1690843138;16839;19446
1690843143;13419;17579
1690843148;10939;16883
1690843153;15274;16904
1690843158;18750;18042
1690843163;9135;9431
1690843168;14136;11311
1690843173;10696;9734
1690843178;9368;10087
1690843183;13710;10831
1690843188;21135;19472
1690843193;9072;9554
1690843198;14014;11742
1690843203;15353;14168
1690843208;9288;9767
1690843213;12093;10118
1690843218;20483;19728
1690843223;9135;9431
1690843228;13715;11770
1690843233;11866;10158
1690843238;9135;9551
1690843243;13106;10603
1690843248;19984;19052
1690843253;9504;10567
1690843258;15793;18669
1690843263;13074;17135
1690843268;11948;17175
1690843273;14465;17830
1690843278;21506;24281
1690843283;9135;9431
1690843288;12516;11038
1690843293;12912;10362
1690843298;8979;9518
1690843303;12153;10435
1690843309;20011;18085
1690843314;9401;9873
1690843319;12516;10978
1690843324;12544;11529
1690843329;9072;9614
1690843334;12414;10545
1690843339;19813;17998
1690843344;11003;11594
1690843349;13078;11395
1690843354;13972;16714
1690843359;12108;12719
1690843364;12055;10397
1690843369;16989;17509
1690843374;10402;24653
1690843379;12598;11704
1690843384;16352;24232
1690843389;11144;16629
1690843394;14731;18825
1690843399;14911;18760
1690843404;10496;15364
1690843409;12811;11144
1690843414;14636;17317
1690843419;9631;10031
1690843424;12097;10257
1690843429;13005;11006
1690843434;9631;10031
1690843439;12846;11228
1690843444;14544;17286
1690843449;8881;9360
1690843454;12197;10473
1690843459;12592;10589
1690843464;9130;9489
1690843469;13042;11653
1690843474;14412;17227
1690843479;9587;9863
1690843484;11354;10234
1690843489;13498;10982
1690843494;9382;9722
1690843499;13635;11897
1690843504;15115;12506
1690843509;12188;19333
1690843514;16619;20605
1690843519;15725;18292
1690843524;11386;17267
1690843529;16397;20140
1690843534;12922;9941
1690843539;9130;9609
1690843544;12471;12421
1690843549;14127;11072
1690843554;8974;9396
1690843559;10339;9924
1690843564;14933;12871
1690843569;10066;10224
1690843574;10307;9978
1690843579;13727;11480
1690843584;9130;9549
1690843589;9789;9966
1690843594;16556;17530
1690843599;9699;10001
1690843604;9811;9972
1690843609;15628;11725
1690843614;9570;9752
1690843619;9589;10030
1690843624;17709;18172
1690843629;9885;10946
1690843634;10549;16317
1690843639;18094;19073
1690843644;11243;18123
1690843649;11062;17040
1690843654;19044;24152
1690843659;9454;9932
1690843664;9192;9621
1690843669;22853;20644
1690843674;9616;9906
1690843679;9279;9834
1690843684;21023;21507
1690843689;8974;9576
1690843694;9730;10449
1690843699;16254;12866
1690843704;10567;10696
1690843709;8799;10668
1690843714;16881;16607
1690843719;9545;9768
1690843724;8643;9324
1690843729;14993;11276
1690843734;9641;11127
1690843739;8550;9288
1690843744;14961;10941
1690843749;9485;9855
1690843754;9346;11151
1690843759;17016;18549
1690843764;11481;16674
1690843769;11128;16746
1690843774;17131;18054
1690843779;10700;11245
1690843784;8706;9321
1690843789;16015;11513
1690843794;9485;9528
1690843799;9858;10801
1690843804;14961;10941
1690843809;10005;9986
1690843814;8799;9417
1690843819;16617;12639
1690843824;11518;11118
1690843829;9007;9602
1690843834;14712;10692
1690843839;13259;13301
1690843844;8643;9324
1690843849;15465;11279
1690843854;10653;11022
1690843859;9974;10861
1690843864;15273;11613
1690843869;11245;10686
1690843874;9217;9712
1690843879;17032;18653
1690843884;12258;16806
1690843889;11540;17289
1690843894;16880;18501
1690843899;12002;16888
1690843904;9191;9618
1690843909;15431;11306
1690843914;11000;10149
1690843919;9227;11192
1690843924;14272;11000
1690843929;11693;11053
1690843934;9130;9489
1690843939;15283;13947
1690843944;11327;10333
1690843949;10022;10439
1690843954;13753;10778
1690843959;10598;9876
1690843964;9130;9489
1690843969;19092;15979
1690843974;10913;9945
1690843979;9517;9809
1690843984;13078;10553
1690843990;12100;11090
1690843995;12124;12390
1690844000;14913;12599
1690844005;13474;17237
1690844010;14894;20784
1690844015;14750;17964
1690844020;13132;17250
1690844025;12417;17741
1690844030;13666;10940
1690844035;12195;10053
1690844040;8974;9516
1690844045;11867;10149
1690844050;12404;10521
1690844055;10305;10873
1690844060;12643;10460
1690844065;12705;10442
1690844070;8974;9636
1690844075;13701;11705
1690844080;12404;10461
1690844085;9587;9743
1690844090;12620;10676
1690844095;13579;12796
1690844100;9090;9516
1690844105;12800;10386
1690844110;12155;10212
1690844115;9037;9333
1690844120;12620;10676
1690844125;12524;11168
1690844130;10907;16932
1690844135;14393;17650
1690844140;14115;17615
1690844145;11425;16796
1690844150;16598;19089
1690844155;13521;11610
1690844160;8979;9458
1690844165;16881;14539
1690844170;12774;10639
1690844175;9458;9695
1690844180;14419;12913
1690844185;12832;10506
1690844190;9228;9767
1690844195;12954;10890
1690844200;14406;17173
1690844205;9465;9695
1690844210;12948;11833
1690844215;20002;121014
1690844220;9689;11284
1690844225;12624;10539
1690844230;66090;157111
1690844235;9135;9431
1690844240;12834;10933
1690844245;71486;149643
1690844250;95581;20503
1690844255;14467;17655
1690844260;67490;168105
1690844265;11398;16700
1690844270;18011;23104
1690844275;64010;157201
1690844280;97986;21124
1690844285;12542;10637
1690844290;64366;183028
1690844295;9733;10156
1690844300;13391;10960
1690844305;69038;153310
1690844310;96212;20219
1690844315;13139;12525
1690844320;75295;162141
1690844325;17670;17623
1690844330;11133;10600
1690844335;73888;156944
1690844340;105482;26158
1690844345;10453;9922
1690844350;70982;154622
1690844355;17438;17774
1690844360;11096;9998
1690844365;60223;146508
1690844370;101605;24983
1690844375;10245;10821
1690844380;64925;156363
1690844385;18391;23964
1690844390;12518;17286
1690844395;67596;157265
1690844400;102914;29916
1690844405;9302;9556
1690844410;90494;207495
1690844415;16481;16963
1690844420;10678;10082
1690844425;86128;145509
1690844430;98442;22617
1690844435;9458;9649
1690844440;76235;195751
1690844445;16392;16755
1690844450;10522;10021
1690844455;67670;150361
1690844460;98657;21571
1690844465;9915;9994
1690844470;66397;156071
1690844475;19783;19369
1690844480;10585;9866
1690844485;68910;152546
1690844490;101298;24911
1690844495;10054;10682
1690844500;76674;165023
1690844505;21375;26675
1690844510;12958;17592
1690844515;63815;156398
1690844520;99350;26868
1690844525;9302;9587
1690844530;67474;156743
1690844535;18813;20008
1690844540;11001;10286
1690844545;67477;148070
1690844550;110235;29659
1690844555;9458;9589
1690844560;64501;180197
1690844565;17152;17196
1690844570;14590;18294
1690844575;107532;155599
1690844580;107374;25930
1690844585;10417;10266
1690844590;131326;235948
1690844595;17496;17389
1690844600;10522;9989
1690844605;127179;235593
1690844610;105660;27058
1690844615;9458;9589
1690844620;122645;228575
1690844625;19435;24373
1690844630;14780;18892
1690844635;123114;238719
1690844640;104940;31982
1690844645;13226;12826
1690844650;119726;232248
1690844655;17665;17328
1690844660;12235;12145
1690844665;120486;225611
1690844670;101170;23754
1690844675;9458;9649
1690844681;116778;228497
1690844686;18083;17244
1690844691;10678;10022
1690844696;124711;231103
1690844701;101989;23676
1690844706;10384;10724
1690844711;127530;232687
1690844716;19146;17786
1690844721;10974;10369
1690844726;125075;238987
1690844731;98935;22109
1690844736;9458;9589
1690844741;120816;227369
1690844746;20221;24601
1690844751;12627;17114
1690844756;122930;230397
1690844761;13042;17037
1690844766;11539;16741
1690844771;120782;223813
1690844776;18869;17592
1690844781;11009;10274
1690844786;118223;228904
1690844791;11358;10164
1690844796;9633;9688
1690844801;118457;229000
1690844806;18776;17376
1690844811;10916;10058
1690844816;123262;238122
1690844821;11109;9768
1690844826;10053;9897
1690844831;119318;228947
1690844836;19155;17415
1690844841;11488;10570
1690844846;115250;205929
1690844851;11812;9798
1690844856;9696;9652
1690844861;114905;219644
1690844866;20191;18927
1690844871;14750;22000
1690844876;115154;230056
1690844881;14337;18501
1690844886;12560;17352
1690844891;118071;236673
1690844896;20152;17964
1690844901;10853;10061
1690844906;115822;231015
1690844911;12311;10185
1690844916;9037;9393
1690844921;109888;104537
1690844926;19759;17703
1690844931;10853;10121
1690844936;67582;92240
1690844941;11394;9333
1690844946;8881;9240
1690844951;65267;91804
1690844956;21788;19289
1690844961;11009;10154
1690844966;62359;91289
1690844971;15445;13328
1690844976;8881;9240
1690844981;60667;91640
1690844986;22887;26649
1690844991;14027;18654
1690844996;68419;98302
1690845001;14794;17804
1690845006;10631;15685
1690845011;61835;90167
1690845016;20109;19211
1690845021;11009;10154
1690845026;60708;91190
1690845031;12404;11010
1690845036;9789;9781
1690845041;64885;89625
1690845046;14221;16963
1690845051;10760;9965
1690845056;64973;92526
1690845061;12155;10032
1690845066;9413;9694
1690845071;75772;96967
1690845076;14062;16867
1690845081;11466;10468
1690845086;67554;92194
1690845091;12824;10257
1690845096;10065;10761
1690845101;66777;98061
1690845106;16675;24776
1690845111;14986;18760
1690845116;70042;98222
1690845121;14547;16486
1690845126;13483;13513
1690845131;60385;88564
1690845136;15639;18728
1690845141;13844;12063
1690845146;63105;90534
1690845151;14201;10560
1690845156;11400;11844
1690845161;60014;90028
1690845166;19638;25689
1690845171;12393;14759
1690845176;57485;92990
1690845181;14961;10941
1690845186;8974;10008
1690845191;65183;91655
1690845196;18109;23344
1690845201;11384;10245
1690845206;52060;90519
1690845211;15570;11171
1690845216;9887;9879
1690845221;67760;91101
1690845226;19164;26475
1690845231;12918;17273
1690845236;59477;64997
1690845241;17848;18770
1690845246;10253;10138
1690845251;61461;86881
1690845256;17294;18072
1690845261;10823;10091
1690845266;47581;88676
1690845271;15477;11015
1690845276;11324;11026
1690845281;11710;62758
1690845286;17333;17975
1690845291;11837;10322
1690845296;12672;20777
1690845301;14966;10883
1690845306;10149;9762
1690845311;10325;11247
1690845316;17631;17709
1690845321;11993;10446
1690845326;9786;17151
1690845331;14810;10850
1690845336;10398;10011
1690845341;8792;9477
1690845346;15276;12833
1690845351;14892;19170
1690845356;11399;16907
1690845362;17194;18373
1690845367;12727;17220
1690845372;13650;18073
1690845377;14390;10874
1690845382;12963;10801
1690845387;8980;9725
1690845392;14546;10967
1690845397;10252;10091
1690845402;8855;9414
1690845407;14453;10871
1690845412;12410;10514
1690845417;8980;9665
1690845422;14453;10871
1690845427;10911;10143
1690845432;10449;19962
1690845437;16419;12460
1690845442;14601;14525
1690845447;9043;9662
1690845452;17558;14547
1690845457;11329;10179
1690845462;8948;10663
1690845467;15854;13367
1690845472;17207;20806
1690845477;11125;20845
1690845482;15528;17658
1690845487;12952;17130
1690845492;10647;16357
1690845497;13268;12360
1690845502;12713;10461
1690845507;9324;14702
1690845512;13657;11015
1690845517;12255;10285
1690845522;9508;10684
1690845527;13995;11641
1690845532;13612;10713
1690845537;10824;14268
1690845542;14814;33143
1690845547;15757;37212
1690845552;22168;81329
1690845557;20965;42100
1690845562;21550;42666
1690845567;19348;44268
1690845572;21034;42122
1690845577;19874;41874
1690845582;17207;41140
1690845587;20464;42163
1690845592;23230;43694
1690845597;19761;48891
1690845602;23405;50084
1690845607;25515;51605
1690845612;25315;199122
1690845617;20930;42326
1690845622;26784;46959
1690845627;18793;43071
1690845632;21166;43026
1690845637;23233;44367
1690845642;17281;41533
1690845647;20163;42006
1690845652;23110;42807
1690845657;17878;41534
1690845662;20963;42866
1690845667;20996;41953
1690845672;23051;180429
1690845677;20256;42100
1690845682;22621;42836
1690845687;17961;41755
1690845692;21015;42775
1690845697;21366;42370
1690845702;17676;41590
1690845707;21813;43710
1690845712;23022;43838
1690845717;20073;48884
1690845722;23656;50174
1690845727;24070;51361
1690845732;24969;187958
1690845737;21891;48288
1690845742;24141;45307
1690845747;17458;41325
1690845752;21072;42965
1690845757;21205;42109
1690845762;18964;42693
1690845767;19840;41862
1690845772;23771;44862
1690845777;20541;44408
1690845782;20391;42444
1690845787;21388;42375
1690845792;24330;182103
1690845797;20412;42195
1690845802;22275;42999
1690845807;17870;43310
1690845812;21048;42932
1690845817;20586;42030
1690845822;17196;41233
1690845827;19684;41861
1690845832;21712;42408
1690845837;19422;49523
1690845842;22107;49770
1690845847;22900;49097
1690845852;24388;186418
1690845857;19743;42710
1690845862;22439;42744
1690845867;17765;41685
1690845872;20603;42827
1690845877;21903;42932
1690845882;17583;41434
1690845887;19922;41967
1690845892;22700;44299
1690845897;17291;41325
1690845902;20124;42410
1690845907;21099;42162
1690845912;22955;180432
1690845917;20782;43067
1690845922;24998;49366
1690845927;17342;41325
1690845932;21081;45028
1690845937;24202;44074
1690845942;17479;41233
1690845947;18845;42833
1690845952;27851;56466
1690845957;20543;50014
1690845962;21740;51154
1690845967;25440;49997
1690845972;24470;187514
1690845977;16869;41101
1690845982;26046;49537
1690845987;17251;41177
1690845992;17831;41633
1690845997;23953;43705
1690846002;17219;41082
1690846007;17322;41300
1690846012;27083;51074
1690846017;17384;41366
1690846022;17413;41720
1690846027;23289;42513
1690846032;22662;180370
1690846037;16865;41106
1690846042;30138;61473
1690846047;17384;41796
1690846052;17688;41870
1690846057;23253;42413
1690846062;17219;41022
1690846068;16981;41046
1690846073;28793;53435
1690846078;19541;48537
1690846083;20314;49653
1690846088;27211;51335
1690846093;24500;187405
1690846098;18273;47026
1690846103;30279;54184
1690846108;18011;42684
1690846113;17777;41755
1690846118;24195;44244
1690846123;17730;41269
1690846128;24374;48812
1690846133;25904;49690
1690846138;17762;41424
1690846143;17416;41657
1690846148;23143;42810
1690846153;22753;180663
1690846158;24334;48719
1690846163;26348;50020
1690846168;19004;42017
1690846173;17963;42104
1690846178;23137;42879
1690846183;19996;43183
1690846188;24218;48599
1690846193;24788;43614
1690846198;19462;44122
1690846203;19885;49085
1690846208;24381;49827
1690846213;25944;187763
1690846218;26610;57311
1690846223;25395;49452
1690846228;18315;41801
1690846233;17476;41594
1690846238;22514;42678
1690846243;19256;42708
1690846248;24125;48443
1690846253;21727;20505
1690846258;16977;17697
1690846263;11504;12308
1690846268;13540;10725
1690846273;13641;111328
1690846278;16424;17123
1690846283;14904;11335
1690846288;11424;10450
1690846293;9627;10275
1690846298;13522;10823
1690846303;11180;10257
1690846308;16496;17311
1690846313;14648;11021
1690846318;11308;10445
1690846323;10051;11607
1690846328;15233;18059
1690846333;12819;17407
1690846338;17958;24121
1690846343;18203;23077
1690846348;13346;10846
1690846353;9288;9707
1690846358;12918;11666
1690846363;11363;10631
1690846368;16737;17385
1690846373;17152;13088
1690846378;11611;10387
1690846383;9918;10019
1690846388;13011;10751
1690846393;12498;11113
1690846398;16644;17137
1690846403;13963;10978
1690846408;13394;11511
1690846413;11451;11553
1690846418;11809;10394
1690846423;12409;10283
1690846428;20850;21564
1690846433;14857;12293
1690846438;13304;11355
1690846443;11030;11766
1690846448;13571;17211
1690846453;14435;17708
1690846458;18604;24937
1690846463;15024;17894
1690846468;14895;17524
1690846473;9288;9707
1690846478;11988;10331
1690846483;12404;10341
1690846488;16387;16946
1690846493;12900;10371
1690846498;13410;11376
1690846503;8881;9300
1690846508;11618;10227
1690846513;12248;10308
1690846518;16390;17006
1690846523;12993;10527
1690846528;13296;12484
1690846533;9037;9453
1690846538;12909;11521
1690846543;12248;10248
1690846548;16847;17200
1690846553;12837;10494
1690846558;13296;11353
1690846563;8974;9516
1690846568;103504;24012
1690846573;14337;17637
1690846578;19813;25728
1690846583;18979;21735
1690846588;16339;18942
1690846593;10604;15529
1690846598;101761;23657
1690846603;12248;10368
1690846608;17028;17764
1690846613;12231;10146
1690846618;13563;11236
1690846623;9130;9609
1690846628;100313;23069
1690846633;14947;12166
1690846638;15853;17044
1690846643;15515;16008
1690846648;17831;12809
1690846653;9294;9782
1690846658;98793;20789
1690846663;13081;10766
1690846668;17255;17868
1690846673;14277;27714
1690846678;14484;11850
1690846683;9972;10227
1690846688;99967;21296
1690846693;15765;13211
1690846698;18885;24654
1690846703;13831;17792
1690846708;18106;19488
1690846713;11686;17205
1690846718;102341;30045
1690846724;15994;12029
1690846729;16959;17521
1690846734;11319;10292
1690846739;18211;13997
1690846744;9545;9847
1690846749;101158;23225
1690846754;19961;15398
1690846759;16729;17228
1690846764;11014;9788
1690846769;18215;15433
1690846774;9545;9847
1690846779;96973;21824
1690846784;15792;11459
1690846789;9357;9779
1690846794;10152;11036
1690846799;18298;18994
1690846804;9638;10003
1690846809;96627;20742
1690846814;15792;11459
1690846819;11383;17144
1690846824;12523;17600
1690846829;20743;26222
1690846834;12431;18374
1690846839;98617;27105
1690846844;17105;12187
1690846849;10353;10417
1690846854;10660;10328
1690846859;18168;20124
1690846864;10998;10946
1690846869;98534;21657
1690846874;16482;12040
1690846879;10354;10327
1690846884;11132;10423
1690846889;19815;25758
1690846894;12780;12308
1690846899;97569;22144
1690846904;16638;12132
1690846909;14816;14740
1690846914;10937;10474
1690846919;19329;25713
1690846924;12781;12813
1690846929;100178;21319
1690846934;15861;11686
1690846939;11422;11445
1690846944;15218;20257
1690846949;21448;26476
1690846954;13797;17928
1690846959;98657;21438
1690846964;16333;11809
1690846969;10826;10955
1690846974;12441;26499
1690846979;17700;18968
1690846984;10253;10058
1690846989;98096;20881
1690846994;15624;11644
1690846999;10474;10199
1690847004;10245;10001
1690847009;18321;20078
1690847014;10895;10803
1690847019;8866;9747
1690847024;15531;11453
1690847029;10474;10199
1690847034;10478;10537
1690847039;15911;17101
1690847044;11530;10438
1690847049;10899;11140
1690847054;15793;13040
1690847059;14150;18038
1690847064;15502;20882
1690847069;16288;18748
1690847074;13463;17708
1690847079;12037;17676
1690847084;14600;11401
1690847089;11498;10463
1690847094;10152;9996
1690847099;14565;12529
1690847104;11948;10414
1690847109;9119;9803
1690847114;14939;12174
1690847119;11585;10367
1690847124;11033;10387
1690847129;13644;11396
1690847134;11710;10498
1690847139;9450;11066
1690847144;13933;11089
1690847149;11678;10463
1690847154;10576;10133
1690847159;13077;10826
1690847164;12874;11144
1690847169;10063;10662
1690847174;13043;10918
1690847179;14291;17653
1690847184;11470;16585
1690847189;14027;17708
1690847194;14596;17816
1690847199;11068;16896
1690847204;12950;11833
1690847209;12724;10787
1690847214;10898;10607
1690847219;14220;12185
1690847224;12756;10762
1690847229;9201;9777
1690847234;17096;14917
1690847239;12724;10727
1690847244;10420;10040
1690847249;16967;15242
1690847254;12819;10639
1690847259;9450;9935
1690847264;13043;10858
1690847269;12724;10787
1690847274;11631;9807
1690847279;11938;10898
1690847284;12819;10699
1690847289;9548;10153
1690847294;13721;11016
1690847299;13098;11805
1690847304;12196;16817
1690847309;15141;19234
1690847314;14943;18163
1690847319;11496;16994
1690847324;14705;17029
1690847329;12882;11005
1690847334;10744;10606
1690847339;12285;10813
1690847344;12761;10704
1690847349;9299;9844
1690847354;13048;10947
1690847359;12989;11164
1690847364;10747;10451
1690847369;12129;10720
1690847374;14787;12353
1690847379;9844;10506
1690847384;12892;10767
1690847389;15707;13779
1690847394;11640;11400
1690847399;12484;12180
1690847404;15357;12929
1690847409;10456;11341
1690847414;12535;10815
1690847420;13568;11433
1690847425;9824;10953
1690847430;13549;18115
1690847435;15141;17985
1690847440;11621;17556
1690847445;14495;18093
1690847450;14992;17246
1690847455;10674;10231
1690847460;11168;10273
1690847465;14210;11217
1690847470;9754;10173
1690847475;11095;10515
1690847480;14712;11320
1690847485;9955;9979
1690847490;9728;10093
1690847495;16622;12718
1690847500;9886;10357
1690847505;10330;10105
1690847510;15782;11930
1690847515;11359;10844
1690847520;10138;10418
1690847525;15469;11455
1690847530;11802;11844
1690847535;9819;10033
1690847540;15792;11606
1690847545;12668;12953
1690847550;15851;21403
1690847555;18393;19273
1690847560;16639;21877
1690847565;11749;17494
1690847570;17581;17868
1690847575;15024;12656
1690847580;9527;10189
1690847585;16304;11851
1690847590;9858;11212
1690847595;10461;10543
1690847600;16272;11936
1690847605;10398;10149
1690847610;10746;11559
1690847615;16657;13187
1690847620;9453;9993
1690847625;9655;9860
1690847630;15881;11760
1690847635;10163;9771
1690847640;8706;9657
1690847645;17255;17970
1690847650;16087;113735
1690847655;10621;10968
1690847660;15307;11391
1690847665;72978;157888
1690847670;9561;10934
1690847675;19383;25441
1690847680;70168;156199
1690847685;12133;17517
1690847690;17074;18683
1690847695;74104;148179
1690847700;10995;13211
1690847705;16966;17931
1690847710;57549;149640
1690847715;14101;14520
1690847720;14805;11028
1690847725;74781;177534
1690847730;9811;10998
1690847735;17585;24048
1690847740;71452;146910
1690847745;9885;9801
1690847750;14448;11049
1690847755;62048;151733
1690847760;8550;9468
1690847765;18344;24807
1690847770;65020;151323
1690847775;17073;17159
1690847780;14199;10800
1690847785;66869;152744
1690847790;10642;12139
1690847795;20110;30292
1690847800;70089;158880
1690847805;19329;25025
1690847810;16288;18162
1690847815;61398;156278
1690847820;8706;9441
1690847825;16014;17861
1690847830;60505;149832
1690847835;17073;17082
1690847840;13424;10785
1690847845;73442;150491
1690847850;11749;12151
1690847855;17080;18875
1690847860;68583;148173
1690847865;17010;17222
1690847870;16309;13831
1690847875;63178;153423
1690847880;8706;9381
1690847885;16031;17901
1690847890;97185;199048
1690847895;17073;17219
1690847900;12820;10497
1690847905;82429;142192
1690847910;10029;10728
1690847915;13221;11609
1690847920;75692;153502
1690847925;19271;24501
1690847930;14465;17613
1690847935;68179;156227
1690847940;10760;15742
1690847945;13008;10652
1690847950;95081;144813
1690847955;17248;17198
1690847960;13103;10770
1690847965;82442;144100
1690847970;9130;10104
1690847975;12852;10532
1690847980;80641;145175
1690847985;18579;18676
1690847990;11867;10389
1690847995;105413;146089
1690848000;8947;10603
1690848005;12216;10548
1690848010;131870;237967
1690848015;17998;17930
1690848020;12353;10686
1690848025;125121;236483
1690848030;9387;9905
1690848035;12082;11188
1690848040;125944;239754
1690848045;19753;24979
